ds_in_pkts 1138495321:21
ds_out_pkts 1138495321:21
ds_in_bits 1138495321:840
ds_out_bits 1138495321:1260
ds_in_pkts 1138495621:22
ds_out_pkts 1138495621:23
ds_in_bits 1138495621:880
ds_out_bits 1138495621:1380
ds_in_pkts 1138495921:11 1138495981:10
ds_out_pkts 1138495921:12 1138495981:10
ds_in_bits 1138495921:440 1138495981:400
ds_out_bits 1138495921:720 1138495981:600
ds_in_pkts 1138496221:21
ds_out_pkts 1138496221:21
ds_in_bits 1138496221:840
ds_out_bits 1138496221:1260
ds_in_pkts 1138496521:22
ds_out_pkts 1138496521:22
ds_in_bits 1138496521:880
ds_out_bits 1138496521:1320
ds_in_pkts 1138496761:2 1138496941:21 1138496881:1
ds_out_pkts 1138496761:2 1138496941:21 1138496881:1
ds_in_bits 1138496761:104 1138496941:840 1138496881:52
ds_out_bits 1138496761:104 1138496941:1260 1138496881:52
ds_in_pkts 1138497241:22
ds_out_pkts 1138497241:22
ds_in_bits 1138497241:880
ds_out_bits 1138497241:1320
ds_in_pkts 1138497481:21
ds_out_pkts 1138497481:22
ds_in_bits 1138497481:840
ds_out_bits 1138497481:1320
ds_in_pkts 1138497661:7 1138497901:6
ds_out_pkts 1138497661:7 1138497901:6
ds_in_bits 1138497661:280 1138497901:240
ds_out_bits 1138497661:420 1138497901:360
ds_in_pkts 1138498201:7
ds_out_pkts 1138498201:7
ds_in_bits 1138498201:280
ds_out_bits 1138498201:420
ds_in_pkts 1138498501:21
ds_out_pkts 1138498501:21
ds_in_bits 1138498501:840
ds_out_bits 1138498501:1260
ds_in_pkts 1138498621:18 1138498741:21
ds_out_pkts 1138498621:11 1138498741:21
ds_in_bits 1138498621:20352 1138498741:840
ds_out_bits 1138498621:1457 1138498741:1260
ds_in_pkts 1138498921:21 1138499101:8
ds_out_pkts 1138498921:21 1138499101:8
ds_in_bits 1138498921:840 1138499101:320
ds_out_bits 1138498921:1260 1138499101:480
ds_in_pkts 1138499281:21
ds_out_pkts 1138499281:21
ds_in_bits 1138499281:840
ds_out_bits 1138499281:1260
ds_in_pkts 1138499581:21
ds_out_pkts 1138499581:22
ds_in_bits 1138499581:840
ds_out_bits 1138499581:1320
ds_in_pkts 1138500001:21 1138499821:21
ds_out_pkts 1138500001:21 1138499821:21
ds_in_bits 1138500001:840 1138499821:840
ds_out_bits 1138500001:1260 1138499821:1260
ds_in_pkts 1138500301:7
ds_out_pkts 1138500301:7
ds_in_bits 1138500301:280
ds_out_bits 1138500301:420
ds_in_pkts 1138500541:21
ds_out_pkts 1138500541:21
ds_in_bits 1138500541:840
ds_out_bits 1138500541:1260
ds_in_pkts 1138500721:21 1138500661:15
ds_out_pkts 1138500721:21 1138500661:15
ds_in_bits 1138500721:840 1138500661:2526
ds_out_bits 1138500721:1260 1138500661:1328
ds_in_pkts 1138500961:21 1138501081:21
ds_out_pkts 1138500961:22 1138501081:21
ds_in_bits 1138500961:840 1138501081:840
ds_out_bits 1138500961:1320 1138501081:1260
ds_in_pkts 1138501321:21
ds_out_pkts 1138501321:21
ds_in_bits 1138501321:840
ds_out_bits 1138501321:1260
ds_in_pkts 1138501681:21 1138501621:15
ds_out_pkts 1138501681:21 1138501621:16
ds_in_bits 1138501681:840 1138501621:2526
ds_out_bits 1138501681:1260 1138501621:1380
ds_in_pkts 1138501861:21 1138501981:21
ds_out_pkts 1138501861:21 1138501981:21
ds_in_bits 1138501861:840 1138501981:840
ds_out_bits 1138501861:1260 1138501981:1260
ds_in_pkts 1138502221:39
ds_out_pkts 1138502221:33
ds_in_bits 1138502221:21192
ds_out_bits 1138502221:2769
ds_in_pkts 1138502521:36 1138502701:8
ds_out_pkts 1138502521:37 1138502701:8
ds_in_bits 1138502521:3366 1138502701:320
ds_out_bits 1138502521:2640 1138502701:480
ds_in_pkts 1138502821:21
ds_out_pkts 1138502821:21
ds_in_bits 1138502821:840
ds_out_bits 1138502821:1260
ds_in_pkts 1138503061:21
ds_out_pkts 1138503061:21
ds_in_bits 1138503061:840
ds_out_bits 1138503061:1260
ds_in_pkts 1138503361:7 1138503601:9 1138503481:15
ds_out_pkts 1138503361:7 1138503601:9 1138503481:16
ds_in_bits 1138503361:280 1138503601:360 1138503481:2526
ds_out_bits 1138503361:420 1138503601:540 1138503481:1380
ds_in_pkts 1138503781:21
ds_out_pkts 1138503781:22
ds_in_bits 1138503781:840
ds_out_bits 1138503781:1320
ds_in_pkts 1138503961:2 1138504141:21 1138504081:1
ds_out_pkts 1138503961:2 1138504141:21 1138504081:1
ds_in_bits 1138503961:104 1138504141:840 1138504081:52
ds_out_bits 1138503961:104 1138504141:1260 1138504081:52
ds_in_pkts 1138504441:21 1138504381:15
ds_out_pkts 1138504441:22 1138504381:16
ds_in_bits 1138504441:840 1138504381:2526
ds_out_bits 1138504441:1320 1138504381:1380
ds_in_pkts 1138504621:21
ds_out_pkts 1138504621:21
ds_in_bits 1138504621:840
ds_out_bits 1138504621:1260
ds_in_pkts 1138504921:21
ds_out_pkts 1138504921:21
ds_in_bits 1138504921:840
ds_out_bits 1138504921:1260
ds_in_pkts 1138505401:8 1138505221:21 1138505341:28
ds_out_pkts 1138505401:8 1138505221:22 1138505341:31
ds_in_bits 1138505401:320 1138505221:840 1138505341:3046
ds_out_bits 1138505401:480 1138505221:1320 1138505341:2264
ds_in_pkts 1138505461:21 1138505701:21
ds_out_pkts 1138505461:21 1138505701:21
ds_in_bits 1138505461:840 1138505701:840
ds_out_bits 1138505461:1260 1138505701:1260
ds_in_pkts 1138505821:18 1138505941:21
ds_out_pkts 1138505821:12 1138505941:21
ds_in_bits 1138505821:21800 1138505941:840
ds_out_bits 1138505821:1509 1138505941:1260
ds_in_pkts 1138506241:36
ds_out_pkts 1138506241:37
ds_in_bits 1138506241:3366
ds_out_bits 1138506241:2640
ds_in_pkts 1138506601:6
ds_out_pkts 1138506601:6
ds_in_bits 1138506601:240
ds_out_bits 1138506601:360
ds_in_pkts 1138506901:7
ds_out_pkts 1138506901:7
ds_in_bits 1138506901:280
ds_out_bits 1138506901:420
ds_in_pkts 1138507081:21 1138507201:21
ds_out_pkts 1138507081:21 1138507201:21
ds_in_bits 1138507081:840 1138507201:840
ds_out_bits 1138507081:1260 1138507201:1260
ds_in_pkts 1138507321:21 1138507501:21
ds_out_pkts 1138507321:21 1138507501:21
ds_in_bits 1138507321:840 1138507501:840
ds_out_bits 1138507321:1260 1138507501:1260
ds_in_pkts 1138507681:21
ds_out_pkts 1138507681:21
ds_in_bits 1138507681:840
ds_out_bits 1138507681:1260
ds_in_pkts 1138507861:21 1138508101:14
ds_out_pkts 1138507861:21 1138508101:14
ds_in_bits 1138507861:840 1138508101:560
ds_out_bits 1138507861:1260 1138508101:840
ds_in_pkts 1138508281:21 1138508401:6
ds_out_pkts 1138508281:21 1138508401:6
ds_in_bits 1138508281:840 1138508401:240
ds_out_bits 1138508281:1260 1138508401:360
ds_in_pkts 1138508581:21
ds_out_pkts 1138508581:21
ds_in_bits 1138508581:840
ds_out_bits 1138508581:1260
ds_in_pkts 1138508881:21
ds_out_pkts 1138508881:21
ds_in_bits 1138508881:840
ds_out_bits 1138508881:1260
ds_in_pkts 1138509181:21
ds_out_pkts 1138509181:21
ds_in_bits 1138509181:840
ds_out_bits 1138509181:1260
ds_in_pkts 1138509421:39
ds_out_pkts 1138509421:32
ds_in_bits 1138509421:21192
ds_out_bits 1138509421:2717
ds_in_pkts 1138509721:21
ds_out_pkts 1138509721:21
ds_in_bits 1138509721:840
ds_out_bits 1138509721:1260
ds_in_pkts 1138509961:15 1138510081:21
ds_out_pkts 1138509961:16 1138510081:21
ds_in_bits 1138509961:2526 1138510081:840
ds_out_bits 1138509961:1380 1138510081:1260
ds_in_pkts 1138510381:21
ds_out_pkts 1138510381:21
ds_in_bits 1138510381:840
ds_out_bits 1138510381:1260
ds_in_pkts 1138510681:21
ds_out_pkts 1138510681:22
ds_in_bits 1138510681:840
ds_out_bits 1138510681:1320
ds_in_pkts 1138510921:31 1138510861:6
ds_out_pkts 1138510921:31 1138510861:6
ds_in_bits 1138510921:3328 1138510861:240
ds_out_bits 1138510921:2280 1138510861:360
ds_in_pkts 1138511161:2 1138511221:21 1138511281:1
ds_out_pkts 1138511161:2 1138511221:21 1138511281:1
ds_in_bits 1138511161:104 1138511221:840 1138511281:52
ds_out_bits 1138511161:104 1138511221:1260 1138511281:52
ds_in_pkts 1138511581:21
ds_out_pkts 1138511581:21
ds_in_bits 1138511581:840
ds_out_bits 1138511581:1260
ds_in_pkts 1138511881:21
ds_out_pkts 1138511881:21
ds_in_bits 1138511881:840
ds_out_bits 1138511881:1260
ds_in_pkts 1138512061:23 1138512181:21
ds_out_pkts 1138512061:16 1138512181:21
ds_in_bits 1138512061:28908 1138512181:840
ds_out_bits 1138512061:915 1138512181:1260
ds_in_pkts 1138512481:21
ds_out_pkts 1138512481:21
ds_in_bits 1138512481:840
ds_out_bits 1138512481:1260
ds_in_pkts 1138512781:21
ds_out_pkts 1138512781:21
ds_in_bits 1138512781:840
ds_out_bits 1138512781:1260
ds_in_pkts 1138512961:66 1138513141:21 1138513081:18
ds_out_pkts 1138512961:52 1138513141:21 1138513081:13
ds_in_bits 1138512961:40694 1138513141:840 1138513081:21800
ds_out_bits 1138512961:3370 1138513141:1260 1138513081:1561
ds_in_pkts 1138513381:21
ds_out_pkts 1138513381:21
ds_in_bits 1138513381:840
ds_out_bits 1138513381:1260
ds_in_pkts 1138513621:21 1138513741:21
ds_out_pkts 1138513681:9 1138513621:21 1138513741:21
ds_in_bits 1138513621:840 1138513741:840
ds_out_bits 1138513681:456 1138513621:1260 1138513741:1260
ds_in_pkts 1138513981:21
ds_out_pkts 1138514041:1 1138513981:21
ds_in_bits 1138513981:840
ds_out_bits 1138514041:60 1138513981:1260
ds_in_pkts 1138514221:21
ds_out_pkts 1138514221:21
ds_in_bits 1138514221:840
ds_out_bits 1138514221:1260
ds_in_pkts 1138514581:21
ds_out_pkts 1138514581:21
ds_in_bits 1138514581:840
ds_out_bits 1138514581:1260
ds_in_pkts 1138514941:21
ds_out_pkts 1138514941:21
ds_in_bits 1138514941:840
ds_out_bits 1138514941:1260
ds_in_pkts 1138515181:21
ds_out_pkts 1138515181:21
ds_in_bits 1138515181:840
ds_out_bits 1138515181:1260
ds_in_pkts 1138515421:21
ds_out_pkts 1138515421:21
ds_in_bits 1138515421:840
ds_out_bits 1138515421:1260
ds_in_pkts 1138515661:21 1138515901:19
ds_out_pkts 1138515661:21 1138515901:19
ds_in_bits 1138515661:840 1138515901:760
ds_out_bits 1138515661:1260 1138515901:1140
ds_in_pkts 1138515961:2
ds_out_pkts 1138515961:2
ds_in_bits 1138515961:80
ds_out_bits 1138515961:120
ds_in_pkts 1138516261:21 1138516501:6
ds_out_pkts 1138516261:21 1138516501:6
ds_in_bits 1138516261:840 1138516501:240
ds_out_bits 1138516261:1260 1138516501:360
ds_in_pkts 1138516561:12 1138516741:21 1138516681:18
ds_out_pkts 1138516561:9 1138516741:21 1138516681:14
ds_in_bits 1138516561:924 1138516741:840 1138516681:21800
ds_out_bits 1138516561:1012 1138516741:1260 1138516681:1629
ds_in_pkts 1138516921:21 1138517041:21
ds_out_pkts 1138516921:21 1138517041:21
ds_in_bits 1138516921:840 1138517041:840
ds_out_bits 1138516921:1260 1138517041:1260
ds_in_pkts 1138517401:10 1138517221:22
ds_out_pkts 1138517401:10 1138517221:22
ds_in_bits 1138517401:400 1138517221:880
ds_out_bits 1138517401:600 1138517221:1320
ds_in_pkts 1138517701:21
ds_out_pkts 1138517701:21
ds_in_bits 1138517701:840
ds_out_bits 1138517701:1260
ds_in_pkts 1138517821:1
ds_out_pkts 1138517821:2
ds_in_bits 1138517821:40
ds_out_bits 1138517821:110
ds_in_pkts 1138518061:21 1138518301:13
ds_out_pkts 1138518061:21 1138518301:13
ds_in_bits 1138518061:840 1138518301:520
ds_out_bits 1138518061:1260 1138518301:780
ds_in_pkts 1138518361:2 1138518541:21 1138518481:1
ds_out_pkts 1138518361:2 1138518541:21 1138518481:1
ds_in_bits 1138518361:104 1138518541:840 1138518481:52
ds_out_bits 1138518361:104 1138518541:1260 1138518481:52
ds_in_pkts 1138518721:21
ds_out_pkts 1138518721:21
ds_in_bits 1138518721:840
ds_out_bits 1138518721:1260
ds_in_pkts 1138519081:21
ds_out_pkts 1138519081:21
ds_in_bits 1138519081:840
ds_out_bits 1138519081:1260
ds_in_pkts 1138519441:82 1138519321:33 1138519261:21 1138519381:246
ds_out_pkts 1138519441:63 1138519321:32 1138519261:22 1138519381:178
ds_in_bits 1138519441:79679 1138519321:4207 1138519261:840 1138519381:275359
ds_out_bits 1138519441:8151 1138519321:9878 1138519261:1320 1138519381:21272
ds_in_pkts 1138519561:21 1138519801:36 1138519741:57 1138519681:217
ds_out_pkts 1138519561:21 1138519801:34 1138519741:50 1138519681:142
ds_in_bits 1138519561:840 1138519801:10002 1138519741:47207 1138519681:268658
ds_out_bits 1138519561:1260 1138519801:2853 1138519741:7170 1138519681:16793
ds_in_pkts 1138519921:708 1138519981:30 1138520041:507
ds_out_pkts 1138519921:423 1138519981:24 1138520041:781
ds_in_bits 1138519921:1055678 1138519981:4127 1138520041:29587
ds_out_bits 1138519921:22521 1138519981:3510 1138520041:1126704
ds_in_pkts 1138520281:18 1138520401:134
ds_out_pkts 1138520281:13 1138520401:91
ds_in_bits 1138520281:21800 1138520401:124315
ds_out_bits 1138520281:1561 1138520401:10090
ds_in_pkts 1138520701:4 1138520521:99 1138520461:44 1138520581:50
ds_out_pkts 1138520701:4 1138520521:68 1138520461:26 1138520581:29
ds_in_bits 1138520701:160 1138520521:98745 1138520461:46835 1138520581:57300
ds_out_bits 1138520701:240 1138520521:9596 1138520461:3628 1138520581:3777
ds_in_pkts 1138520761:17 1138520941:13 1138520881:21
ds_out_pkts 1138520761:17 1138520941:13 1138520881:21
ds_in_bits 1138520761:680 1138520941:927 1138520881:840
ds_out_bits 1138520761:1020 1138520941:2029 1138520881:1260
ds_in_pkts 1138521061:21 1138521301:21
ds_out_pkts 1138521061:21 1138521301:21
ds_in_bits 1138521061:840 1138521301:840
ds_out_bits 1138521061:1260 1138521301:1260
ds_in_pkts 1138521601:21
ds_out_pkts 1138521601:21
ds_in_bits 1138521601:840
ds_out_bits 1138521601:1260
ds_in_pkts 1138521781:21
ds_out_pkts 1138521781:21
ds_in_bits 1138521781:840
ds_out_bits 1138521781:1260
ds_in_pkts 1138522081:43
ds_out_pkts 1138522081:35
ds_in_bits 1138522081:29685
ds_out_bits 1138522081:2073
ds_in_pkts 1138522321:21
ds_out_pkts 1138522321:21
ds_in_bits 1138522321:840
ds_out_bits 1138522321:1260
ds_in_pkts 1138522561:21
ds_out_pkts 1138522561:21
ds_in_bits 1138522561:840
ds_out_bits 1138522561:1260
ds_in_pkts 1138523161:21 1138523401:6
ds_out_pkts 1138523161:21 1138523401:6
ds_in_bits 1138523161:840 1138523401:240
ds_out_bits 1138523161:1260 1138523401:360
ds_in_pkts 1138523581:21
ds_out_pkts 1138523581:21
ds_in_bits 1138523581:840
ds_out_bits 1138523581:1260
ds_in_pkts 1138523761:21 1138523941:21 1138523881:18
ds_out_pkts 1138523761:21 1138523941:21 1138523881:11
ds_in_bits 1138523761:840 1138523941:840 1138523881:20352
ds_out_bits 1138523761:1260 1138523941:1260 1138523881:1457
ds_in_pkts 1138524301:5 1138524121:13 1138524061:5 1138524181:8
ds_out_pkts 1138524301:6 1138524121:13 1138524061:6 1138524181:8
ds_in_bits 1138524301:491 1138524121:520 1138524061:491 1138524181:320
ds_out_bits 1138524301:1073 1138524121:780 1138524061:1073 1138524181:480
ds_in_pkts 1138524361:21 1138524601:21
ds_out_pkts 1138524361:21 1138524601:21
ds_in_bits 1138524361:840 1138524601:840
ds_out_bits 1138524361:1260 1138524601:1260
ds_in_pkts 1138524901:6
ds_out_pkts 1138524901:6
ds_in_bits 1138524901:240
ds_out_bits 1138524901:360
ds_in_pkts 1138525081:5 1138525141:21 1138525201:5
ds_out_pkts 1138525081:5 1138525141:21 1138525201:6
ds_in_bits 1138525081:491 1138525141:840 1138525201:491
ds_out_bits 1138525081:1021 1138525141:1260 1138525201:1073
ds_in_pkts 1138525321:21 1138525441:10
ds_out_pkts 1138525321:21 1138525441:10
ds_in_bits 1138525321:840 1138525441:400
ds_out_bits 1138525321:1260 1138525441:600
ds_in_pkts 1138525561:2 1138525681:1020
ds_out_pkts 1138525561:2 1138525681:1429
ds_in_bits 1138525561:104 1138525681:56539
ds_out_bits 1138525561:104 1138525681:2045938
ds_in_pkts 1138525921:21
ds_out_pkts 1138525921:22
ds_in_bits 1138525921:840
ds_out_bits 1138525921:1320
ds_in_pkts 1138526161:21 1138526341:21
ds_out_pkts 1138526161:21 1138526341:21
ds_in_bits 1138526161:840 1138526341:840
ds_out_bits 1138526161:1260 1138526341:1260
ds_in_pkts 1138526521:21
ds_out_pkts 1138526521:21
ds_in_bits 1138526521:840
ds_out_bits 1138526521:1260
ds_in_pkts 1138526821:21
ds_out_pkts 1138526821:21
ds_in_bits 1138526821:840
ds_out_bits 1138526821:1260
ds_in_pkts 1138527061:21
ds_out_pkts 1138527061:21
ds_in_bits 1138527061:840
ds_out_bits 1138527061:1260
ds_in_pkts 1138527361:21 1138527541:18 1138527601:21
ds_out_pkts 1138527361:21 1138527541:11 1138527601:21
ds_in_bits 1138527361:840 1138527541:20352 1138527601:840
ds_out_bits 1138527361:1260 1138527541:1457 1138527601:1260
ds_in_pkts 1138527901:21
ds_out_pkts 1138527901:21
ds_in_bits 1138527901:840
ds_out_bits 1138527901:1260
ds_in_pkts 1138528201:6
ds_out_pkts 1138528201:6
ds_in_bits 1138528201:240
ds_out_bits 1138528201:360
ds_in_pkts 1138528381:21
ds_out_pkts 1138528381:21
ds_in_bits 1138528381:840
ds_out_bits 1138528381:1260
ds_in_pkts 1138528681:21
ds_out_pkts 1138528681:21
ds_in_bits 1138528681:840
ds_out_bits 1138528681:1260
ds_in_pkts 1138528861:353 1138528981:1537
ds_out_pkts 1138528861:132 1138528981:938
ds_in_bits 1138528861:524551 1138528981:2209079
ds_out_bits 1138528861:7021 1138528981:56390
ds_in_pkts 1138529161:110 1138529221:21
ds_out_pkts 1138529161:118 1138529221:21
ds_in_bits 1138529161:8319 1138529221:840
ds_out_bits 1138529161:141854 1138529221:1260
ds_in_pkts 1138529521:21
ds_out_pkts 1138529521:21
ds_in_bits 1138529521:840
ds_out_bits 1138529521:1260
ds_in_pkts 1138529761:21 1138530001:21
ds_out_pkts 1138529761:22 1138530001:21
ds_in_bits 1138529761:840 1138530001:840
ds_out_bits 1138529761:1320 1138530001:1260
ds_in_pkts 1138530181:21
ds_out_pkts 1138530181:21
ds_in_bits 1138530181:840
ds_out_bits 1138530181:1260
ds_in_pkts 1138530481:16 1138530421:44 1138530601:72
ds_out_pkts 1138530481:13 1138530421:39 1138530601:67
ds_in_bits 1138530481:6425 1138530421:7396 1138530601:32173
ds_out_bits 1138530481:1827 1138530421:3808 1138530601:12684
ds_in_pkts 1138530721:195 1138530841:248 1138530661:179 1138530901:398 1138530781:19
ds_out_pkts 1138530721:157 1138530841:210 1138530661:170 1138530901:238 1138530781:16
ds_in_bits 1138530721:213007 1138530841:237912 1138530661:96626 1138530901:410158 1138530781:12491
ds_out_bits 1138530721:23082 1138530841:68974 1138530661:48394 1138530901:34791 1138530781:2774
ds_in_pkts 1138531201:6 1138530961:229 1138531021:5 1138531141:28 1138531081:524
ds_out_pkts 1138531201:6 1138530961:166 1138531021:6 1138531141:20 1138531081:417
ds_in_bits 1138531201:240 1138530961:230069 1138531021:978 1138531141:25502 1138531081:583816
ds_out_bits 1138531201:360 1138530961:30699 1138531021:1062 1138531141:2443 1138531081:103218
ds_in_pkts 1138531321:171 1138531261:791 1138531441:13
ds_out_pkts 1138531321:112 1138531261:451 1138531441:13
ds_in_bits 1138531321:203191 1138531261:854585 1138531441:520
ds_out_bits 1138531321:14912 1138531261:220541 1138531441:780
ds_in_pkts 1138531621:24 1138531741:21
ds_out_pkts 1138531621:16 1138531741:22
ds_in_bits 1138531621:18342 1138531741:840
ds_out_bits 1138531621:2261 1138531741:1320
ds_in_pkts 1138532041:21 1138531861:21
ds_out_pkts 1138532041:21 1138531861:21
ds_in_bits 1138532041:840 1138531861:840
ds_out_bits 1138532041:1260 1138531861:1260
ds_in_pkts 1138532281:21
ds_out_pkts 1138532281:21
ds_in_bits 1138532281:840
ds_out_bits 1138532281:1260
ds_in_pkts 1138532641:21
ds_out_pkts 1138532641:21
ds_in_bits 1138532641:840
ds_out_bits 1138532641:1260
ds_in_pkts 1138532761:23 1138532821:1 1138532941:21
ds_out_pkts 1138532761:24 1138532821:1 1138532941:21
ds_in_bits 1138532761:8639 1138532821:52 1138532941:840
ds_out_bits 1138532761:3334 1138532821:52 1138532941:1260
ds_in_pkts 1138533121:102 1138533241:42 1138533061:9 1138533181:21
ds_out_pkts 1138533121:73 1138533241:32 1138533061:8 1138533181:21
ds_in_bits 1138533121:74506 1138533241:31170 1138533061:6565 1138533181:840
ds_out_bits 1138533121:17377 1138533241:6720 1138533061:821 1138533181:1260
ds_in_pkts 1138533481:11 1138533421:10
ds_out_pkts 1138533481:12 1138533421:10
ds_in_bits 1138533481:440 1138533421:400
ds_out_bits 1138533481:720 1138533421:600
ds_in_pkts 1138533721:21
ds_out_pkts 1138533721:21
ds_in_bits 1138533721:840
ds_out_bits 1138533721:1260
ds_in_pkts 1138533961:21 1138534141:21
ds_out_pkts 1138533961:21 1138534141:21
ds_in_bits 1138533961:840 1138534141:840
ds_out_bits 1138533961:1260 1138534141:1260
ds_in_pkts 1138534441:21
ds_out_pkts 1138534441:22
ds_in_bits 1138534441:840
ds_out_bits 1138534441:1320
ds_in_pkts 1138534801:20 1138534741:19
ds_out_pkts 1138534801:20 1138534741:12
ds_in_bits 1138534801:800 1138534741:20392
ds_out_bits 1138534801:1200 1138534741:1517
ds_in_pkts 1138535041:21 1138535101:28
ds_out_pkts 1138535041:21 1138535101:28
ds_in_bits 1138535041:840 1138535101:7671
ds_out_bits 1138535041:1260 1138535101:3686
ds_in_pkts 1138535281:21 1138535341:26 1138535401:41
ds_out_pkts 1138535281:21 1138535341:26 1138535401:29
ds_in_bits 1138535281:840 1138535341:4239 1138535401:39355
ds_out_bits 1138535281:1260 1138535341:3582 1138535401:3287
ds_in_pkts 1138535521:24 1138535641:222 1138535461:22 1138535581:21
ds_out_pkts 1138535521:25 1138535641:159 1138535461:23 1138535581:14
ds_in_bits 1138535521:1251 1138535641:232724 1138535461:10237 1138535581:21538
ds_out_bits 1138535521:2213 1138535641:17513 1138535461:10322 1138535581:1588
ds_in_pkts 1138535881:49 1138535821:27 1138536001:16 1138535941:91
ds_out_pkts 1138535881:48 1138535821:27 1138536001:16 1138535941:92
ds_in_bits 1138535881:41739 1138535821:1280 1138536001:7289 1138535941:51337
ds_out_bits 1138535881:12819 1138535821:2685 1138536001:2619 1138535941:27905
ds_in_pkts 1138536301:37 1138536121:186 1138536241:102 1138536061:89 1138536181:284
ds_out_pkts 1138536301:28 1138536121:142 1138536241:83 1138536061:67 1138536181:175
ds_in_bits 1138536301:27168 1138536121:115808 1138536241:52549 1138536061:81676 1138536181:305247
ds_out_bits 1138536301:4275 1138536121:19110 1138536241:12070 1138536061:10146 1138536181:20334
ds_in_pkts 1138536361:21 1138536541:154 1138536601:547
ds_out_pkts 1138536361:21 1138536541:128 1138536601:328
ds_in_bits 1138536361:840 1138536541:100248 1138536601:816164
ds_out_bits 1138536361:1260 1138536541:17803 1138536601:17567
ds_in_pkts 1138536721:15 1138536901:8 1138536661:21 1138536841:129
ds_out_pkts 1138536721:16 1138536901:9 1138536661:21 1138536841:70
ds_in_bits 1138536721:3637 1138536901:320 1138536661:840 1138536841:172360
ds_out_bits 1138536721:13308 1138536901:540 1138536661:1260 1138536841:7377
ds_in_pkts 1138537321:21 1138537261:5
ds_out_pkts 1138537321:21 1138537261:5 1138537501:14
ds_in_bits 1138537321:840 1138537261:1550
ds_out_bits 1138537321:1260 1138537261:345 1138537501:826
ds_in_pkts 1138538101:5 1138537861:13 1138537981:258
ds_out_pkts 1138538101:5 1138537861:17 1138537981:120
ds_in_bits 1138538101:614 1138537861:733 1138537981:344966
ds_out_bits 1138538101:582 1138537861:12807 1138537981:12424
ds_in_pkts 1138538161:12 1138538341:18
ds_out_pkts 1138538161:20 1138538341:10
ds_in_bits 1138538161:693 1138538341:20352
ds_out_bits 1138538161:23095 1138538341:1405
ds_in_pkts 1138538521:19
ds_out_pkts 1138538521:28
ds_in_bits 1138538521:1407
ds_out_bits 1138538521:15125
ds_in_pkts 1138538941:5
ds_out_pkts 1138538821:9 1138538941:6
ds_in_bits 1138538941:491
ds_out_bits 1138538821:456 1138538941:1073
ds_in_pkts 1138539241:18
ds_out_pkts 1138539241:23
ds_in_bits 1138539241:1269
ds_out_bits 1138539241:18228
ds_in_pkts 1138539481:13 1138539421:5
ds_out_pkts 1138539481:14 1138539421:6
ds_in_bits 1138539481:893 1138539421:491
ds_out_bits 1138539481:12773 1138539421:1073
ds_in_pkts 1138539721:40 1138539661:54 1138539841:13 1138539781:11
ds_out_pkts 1138539721:45 1138539661:61 1138539841:14 1138539781:12
ds_in_bits 1138539721:2830 1138539661:11693 1138539841:927 1138539781:1165
ds_out_bits 1138539721:42038 1138539661:38619 1138539841:1525 1138539781:1707
ds_in_pkts 1138539961:8 1138540021:57 1138540081:79
ds_out_pkts 1138539961:8 1138540021:44 1138540081:53
ds_in_bits 1138539961:778 1138540021:43119 1138540081:81132
ds_out_bits 1138539961:738 1138540021:7016 1138540081:16931
ds_in_pkts 1138540441:123 1138540321:31 1138540501:26 1138540261:15 1138540381:13
ds_out_pkts 1138540441:114 1138540321:31 1138540501:18 1138540261:16 1138540381:17
ds_in_bits 1138540441:43498 1138540321:11574 1138540501:30865 1138540261:1069 1138540381:3864
ds_out_bits 1138540441:39341 1138540321:8237 1138540501:2274 1138540261:3107 1138540381:3214
ds_in_pkts 1138540681:5 1138540621:11
ds_out_pkts 1138540681:5 1138540621:11
ds_in_bits 1138540681:491 1138540621:774
ds_out_bits 1138540681:1021 1138540621:10716
ds_in_pkts 1138540921:6 1138541101:19 1138540861:11 1138541041:13
ds_out_pkts 1138540921:6 1138541101:16 1138540861:12 1138541041:13
ds_in_bits 1138540921:674 1138541101:1795 1138540861:1177 1138541041:893
ds_out_bits 1138540921:634 1138541101:953 1138540861:1707 1138541041:12721
ds_in_pkts 1138541281:13 1138541341:6
ds_out_pkts 1138541281:13 1138541341:6
ds_in_bits 1138541281:893 1138541341:686
ds_out_bits 1138541281:12721 1138541341:634
ds_in_pkts 1138541701:6 1138541521:20 1138541581:13 1138541641:6
ds_out_pkts 1138541701:6 1138541521:20 1138541461:9 1138541641:6 1138541581:13
ds_in_bits 1138541701:674 1138541521:1075 1138541581:893 1138541641:686
ds_out_bits 1138541701:634 1138541521:12185 1138541461:456 1138541641:634 1138541581:12721
ds_in_pkts 1138542001:24 1138541821:36
ds_out_pkts 1138542001:26 1138541821:27
ds_in_bits 1138542001:21026 1138541821:30045
ds_out_bits 1138542001:2547 1138541821:13535
ds_in_pkts 1138542121:13 1138542241:6
ds_out_pkts 1138542121:13 1138542061:5 1138542241:15
ds_in_bits 1138542121:893 1138542241:674
ds_out_bits 1138542121:12721 1138542061:272 1138542241:1090
ds_in_pkts 1138542361:13 1138542601:13 1138542481:35
ds_out_pkts 1138542361:13 1138542601:14 1138542481:37
ds_in_bits 1138542361:893 1138542601:893 1138542481:4441
ds_out_bits 1138542361:12721 1138542601:12781 1138542481:8860
ds_in_pkts 1138542721:6 1138542841:13
